id,type_1_coupon_sensitivity,type_2_coupon_sensitivity,type_3_coupon_sensitivity,type_4_coupon_sensitivity,type_5_coupon_sensitivity,type_6_coupon_sensitivity,type_7_coupon_sensitivity,type_8_coupon_sensitivity
0155a21497d54684a55c3bc609843768,-0.025655172413793104,-0.025655172413793104,-0.05131034482758621,-0.012827586206896552,-0.03665024630541872,-0.025655172413793104,-0.05131034482758621,-0.025655172413793104
0157e63b39c5456393026c6c03f3d84a,-0.688448275862069,-0.688448275862069,-1.376896551724138,-0.3442241379310345,-0.9834975369458129,-0.688448275862069,-1.376896551724138,-0.688448275862069
015c3d28c67e46aa95e9ec97c27220e8,-0.8117586206896551,-0.8117586206896551,-1.6235172413793102,-0.40587931034482755,-1.159655172413793,-0.8117586206896551,-1.6235172413793102,-0.8117586206896551
015ef929e016415098eeae8ce59da721,-0.04544827586206897,-0.04544827586206897,-0.09089655172413794,-0.022724137931034484,-0.06492610837438424,-0.04544827586206897,-0.09089655172413794,-0.04544827586206897
015fb0b3fbaa4aceb910fbdf272f7547,-0.04231034482758621,-0.04231034482758621,-0.08462068965517242,-0.021155172413793104,-0.06044334975369458,-0.04231034482758621,-0.08462068965517242,-0.04231034482758621
016086228d58476599d0b47881c25509,-0.17944827586206896,-0.17944827586206896,-0.3588965517241379,-0.08972413793103448,-0.2563546798029557,-0.17944827586206896,-0.3588965517241379,-0.17944827586206896
01613170f679422a8acfa96f0f19fdf2,-0.03562068965517242,-0.03562068965517242,-0.07124137931034484,-0.01781034482758621,-0.05088669950738917,-0.03562068965517242,-0.07124137931034484,-0.03562068965517242
01633b71b3a2457aa7d35d8bcc3afb5a,0.1530724137931035,-0.4718275862068966,-0.9436551724137932,-0.2359137931034483,-0.6740394088669951,-0.4718275862068966,-0.9436551724137932,-0.4718275862068966
016871ea865d4338975026ae08d221d0,-0.1578965517241379,-0.1578965517241379,-0.3157931034482758,-0.07894827586206896,-0.22556650246305418,-0.1578965517241379,-0.3157931034482758,-0.1578965517241379
016b37032984457fb33ba2767fcc8c9f,-0.1843448275862069,-0.1843448275862069,-0.3686896551724138,-0.09217241379310345,-0.2633497536945813,-0.1843448275862069,-0.3686896551724138,-0.1843448275862069
016edb1d1d67477391c5337545a5d98a,-0.45189655172413784,-0.45189655172413784,-0.9037931034482757,-0.22594827586206892,-0.645566502463054,-0.45189655172413784,-0.9037931034482757,-0.45189655172413784
017160c1cdb845d48abec3c330b4427e,0.15564532019704433,-0.6830689655172414,-1.3661379310344828,-0.3415344827586207,-0.9758128078817734,-0.6830689655172414,-1.3661379310344828,-0.6830689655172414
01772eae932447f9a853461a60820dc6,0.02174876847290643,-0.2009655172413793,-0.4019310344827586,-0.10048275862068964,-0.2870935960591133,-0.2009655172413793,-0.4019310344827586,-0.2009655172413793
01784d3e205548a594ba3fcdbdaaf17d,0.43573399014778325,-0.523551724137931,-1.047103448275862,-0.2617758620689655,-0.7479310344827587,-0.523551724137931,-1.047103448275862,-0.523551724137931
017a93d1204f457bbe85f5e7de062b56,-0.38110344827586207,-0.38110344827586207,-0.7622068965517241,-0.19055172413793103,-0.5444334975369458,-0.38110344827586207,-0.7622068965517241,-0.38110344827586207
017febbe52e64ac19cf28cf0d44386e4,7.78096551724138,-3.4600344827586214,-6.920068965517243,-1.7300172413793107,-4.942906403940888,-3.4600344827586214,-6.920068965517243,-3.4600344827586214
01873cc8de734961949af7c04b2e9872,0.08726108374384237,-0.1743103448275862,-0.3486206896551724,-0.0871551724137931,-0.24901477832512314,-0.1743103448275862,-0.3486206896551724,-0.1743103448275862
01887dcd32b64feb807e2436548b6c87,-0.22182758620689658,-0.22182758620689658,-0.44365517241379315,-0.11091379310344829,-0.31689655172413794,-0.22182758620689658,-0.44365517241379315,-0.22182758620689658
018a49ffb8cf4812903e7c1f56fbb0b0,-0.3401724137931034,-0.3401724137931034,-0.6803448275862068,-0.1700862068965517,-0.4859605911330049,-0.3401724137931034,-0.6803448275862068,-0.3401724137931034
018b8f83176d471db63d9733c741fc8a,-0.1277241379310345,-0.1277241379310345,-0.255448275862069,-0.06386206896551724,-0.1824630541871921,-0.1277241379310345,-0.255448275862069,-0.1277241379310345
01925607d99c460996c281f17cdbb9e2,-0.1883448275862069,-0.1883448275862069,-0.3766896551724138,-0.09417241379310345,-0.26906403940886703,-0.1883448275862069,-0.3766896551724138,-0.1883448275862069
0193c118afe84208b33ffeb1dcb277d8,-0.02086206896551724,-0.02086206896551724,-0.04172413793103448,-0.01043103448275862,-0.02980295566502463,-0.02086206896551724,-0.04172413793103448,-0.02086206896551724
01956670cf414b309675aa73368b94a9,-0.8574137931034483,-0.8574137931034483,-1.7148275862068967,-0.42870689655172417,-1.2248768472906406,-0.8574137931034483,-1.7148275862068967,-0.8574137931034483
0196d2062b8d4d019b8d96292266e8a4,-0.21075862068965517,-0.21075862068965517,-0.42151724137931035,-0.10537931034482759,-0.3010837438423645,-0.21075862068965517,-0.42151724137931035,-0.21075862068965517
0199681637524988a14245632b8376af,0.8151724137931033,-0.7688275862068965,-1.537655172413793,-0.38441379310344825,-1.0983251231527094,-0.7688275862068965,-1.537655172413793,-0.7688275862068965
019be0c6f8fd4000b1967c7308b4bdf4,-0.12471921182266014,-0.4568620689655173,-0.9137241379310346,-0.22843103448275864,-0.6526600985221676,-0.4568620689655173,-0.9137241379310346,-0.4568620689655173
019cc78d8fed432ca6df71c132c72a99,-0.056827586206896555,-0.056827586206896555,-0.11365517241379311,-0.028413793103448277,-0.08118226600985222,-0.056827586206896555,-0.11365517241379311,-0.056827586206896555
019ed95d987446e3947da0246cdab831,-1.7761724137931036,-1.7761724137931036,-3.5523448275862073,-0.8880862068965518,-2.5373891625615768,-1.7761724137931036,-3.5523448275862073,-1.7761724137931036
01a202a9021e40aeaa5451a5d134c16c,-0.538103448275862,-0.538103448275862,-1.076206896551724,-0.269051724137931,-0.76871921182266,-0.538103448275862,-1.076206896551724,-0.538103448275862
01a5e8b57bc04e0292525f3e2817fa17,-0.19689655172413792,-0.19689655172413792,-0.39379310344827584,-0.09844827586206896,-0.28128078817733987,-0.19689655172413792,-0.39379310344827584,-0.19689655172413792
01ab25c31f034f85bc4ac9d286fb7a76,-1.427403940886699,-2.2216896551724132,-4.4433793103448265,-1.1108448275862066,-3.173842364532019,-2.2216896551724132,-4.4433793103448265,-2.2216896551724132
01ac633821f0498893320b41b5b22dfc,-0.17981773399014794,-0.8211034482758622,-1.6422068965517245,-0.4105517241379311,-1.1730049261083746,-0.8211034482758622,-1.6422068965517245,-0.8211034482758622
01b6d7e8f0884deb936a8a7f15dba895,-0.5617241379310345,-0.5617241379310345,-1.123448275862069,-0.28086206896551724,-0.8024630541871921,-0.5617241379310345,-1.123448275862069,-0.5617241379310345
01d26f638c274aa0b965d24cefe3183f,-0.13703448275862068,-0.13703448275862068,-0.27406896551724136,-0.06851724137931034,-0.19576354679802951,-0.13703448275862068,-0.27406896551724136,-0.13703448275862068
01de69b5edab4b89859ea8a7214ba35a,-2.6409655172413795,-2.6409655172413795,-5.281931034482759,-1.3204827586206898,-3.7728078817733994,-2.6409655172413795,-5.281931034482759,-2.6409655172413795
01e09d713abe4a36a70a33fe4b40534e,-0.29744827586206896,-0.29744827586206896,-0.5948965517241379,-0.14872413793103448,-0.4249261083743842,-0.29744827586206896,-0.5948965517241379,-0.29744827586206896
01e57718fc6b49b2875a9c02b32905b1,-0.28723645320197044,-0.3293793103448276,-0.6587586206896552,-0.1646896551724138,-0.47054187192118224,-0.3293793103448276,-0.6587586206896552,-0.3293793103448276
01e8739670a042b3877f8e843bdf55a7,-0.6246896551724139,-0.6246896551724139,-1.2493793103448279,-0.31234482758620696,-0.8924137931034484,-0.6246896551724139,-1.2493793103448279,-0.6246896551724139
01e91c5bc14148b2a4de0ce819e4c500,-0.04510344827586206,-0.04510344827586206,-0.09020689655172412,-0.02255172413793103,-0.0644334975369458,-0.04510344827586206,-0.09020689655172412,-0.04510344827586206
01e97a4633bf4963838a4aa9ed1dce3e,0.0382118226600985,-0.06193103448275863,-0.12386206896551726,-0.030965517241379314,-0.0884729064039409,-0.06193103448275863,-0.12386206896551726,-0.06193103448275863
01ef4c6618b64334a15914ff9963eaac,-0.4675172413793103,-0.4675172413793103,-0.9350344827586206,-0.23375862068965514,-0.6678817733990147,-0.4675172413793103,-0.9350344827586206,-0.4675172413793103
01f33ff554d0443a9841adfd66d253f6,-0.1279655172413793,-0.1279655172413793,-0.2559310344827586,-0.06398275862068965,-0.182807881773399,-0.1279655172413793,-0.2559310344827586,-0.1279655172413793
01f46a5191424005af436cdf48a5da7c,0.5206945812807882,-0.5744482758620688,-1.1488965517241376,-0.2872241379310344,-0.8206403940886698,-0.5744482758620688,-1.1488965517241376,-0.5744482758620688
01f663b988964a4caca8b19abecb551d,-0.3366896551724138,-0.3366896551724138,-0.6733793103448276,-0.1683448275862069,-0.48098522167487684,-0.3366896551724138,-0.6733793103448276,-0.3366896551724138
01fe5ec668f241608eb2f7ec374cb1b7,-0.4867241379310345,-0.4867241379310345,-0.973448275862069,-0.24336206896551724,-0.695320197044335,-0.4867241379310345,-0.973448275862069,-0.4867241379310345
01ff6c5d8d014dbd8c120e2b43a065ea,-0.18586699507389154,-0.4807241379310344,-0.9614482758620688,-0.2403620689655172,-0.6867487684729063,-0.4807241379310344,-0.9614482758620688,-0.4807241379310344
0200f61c69da4c2ea078842cdaf234e6,-0.5517241379310345,-0.5517241379310345,-1.103448275862069,-0.27586206896551724,-0.7881773399014779,-0.5517241379310345,-1.103448275862069,-0.5517241379310345
020354b1aea342cbaa018993f68fba68,-0.026448275862068965,-0.026448275862068965,-0.05289655172413793,-0.013224137931034483,-0.03778325123152709,-0.026448275862068965,-0.05289655172413793,-0.026448275862068965
0206e1388c34454caba2b7fce3123943,-0.2481034482758621,-0.2481034482758621,-0.4962068965517242,-0.12405172413793104,-0.3544334975369458,-0.2481034482758621,-0.4962068965517242,-0.2481034482758621
020be6e9805649858595dfbaab15ccd7,-0.13775862068965516,-0.13775862068965516,-0.27551724137931033,-0.06887931034482758,-0.19679802955665024,-0.13775862068965516,-0.27551724137931033,-0.13775862068965516
020be8b0fafa446ebcce6449b20bc92c,-0.10644827586206898,-0.10644827586206898,-0.21289655172413796,-0.05322413793103449,-0.1520689655172414,-0.10644827586206898,-0.21289655172413796,-0.10644827586206898
020c2d7b3d1b4d24b9502626b2d7ef46,-0.07220689655172415,-0.07220689655172415,-0.1444137931034483,-0.03610344827586207,-0.10315270935960592,-0.07220689655172415,-0.1444137931034483,-0.07220689655172415
020cd0f8047142e18a754303f9337d53,-0.8031034482758621,-0.8031034482758621,-1.6062068965517242,-0.40155172413793105,-1.1472906403940886,-0.8031034482758621,-1.6062068965517242,-0.8031034482758621
020d3a52b9ce432ea5f98fc58e9bfcc4,-0.05837931034482759,-0.05837931034482759,-0.11675862068965517,-0.029189655172413793,-0.08339901477832512,-0.05837931034482759,-0.11675862068965517,-0.05837931034482759
020d72e77c704c42bb0a858c1aaa3bcd,-0.8694482758620691,-0.8694482758620691,-1.7388965517241382,-0.43472413793103454,-1.2420689655172414,-0.8694482758620691,-1.7388965517241382,-0.8694482758620691
0215efe5136d4a038cb81eae92d59368,-2.576241379310345,-2.576241379310345,-5.15248275862069,-1.2881206896551725,-3.680344827586207,-2.576241379310345,-5.15248275862069,-2.576241379310345
021616b8deea46438e3badc7fca5894d,-0.7534827586206896,-0.7534827586206896,-1.5069655172413792,-0.3767413793103448,-1.0764039408866994,-0.7534827586206896,-1.5069655172413792,-0.7534827586206896
0217c4393fd54e74a523b63c0fcc3da5,0.464743842364532,-0.7938275862068965,-1.587655172413793,-0.39691379310344826,-1.1340394088669952,-0.7938275862068965,-1.587655172413793,-0.7938275862068965
0218964095c94da0bfac44cf40c9343f,-0.45509359605911337,-0.7713793103448277,-1.5427586206896553,-0.3856896551724138,-1.1019704433497537,-0.7713793103448277,-1.5427586206896553,-0.7713793103448277
021adce38ab34ede96422ae107643fd5,-0.8526206896551723,-0.8526206896551723,-1.7052413793103447,-0.4263103448275862,-1.2180295566502461,-0.8526206896551723,-1.7052413793103447,-0.8526206896551723
021c1940868647efbcb40ccdb942813b,-0.2507931034482759,-0.2507931034482759,-0.5015862068965518,-0.12539655172413794,-0.3582758620689655,-0.2507931034482759,-0.5015862068965518,-0.2507931034482759
0222d267445f4f078bc325224e471766,-0.06644827586206896,-0.06644827586206896,-0.13289655172413792,-0.03322413793103448,-0.09492610837438423,-0.06644827586206896,-0.13289655172413792,-0.06644827586206896
0223ed57fef54575ac0b256937dc68fa,-0.05103448275862068,-0.05103448275862068,-0.10206896551724136,-0.02551724137931034,-0.07290640394088668,-0.05103448275862068,-0.10206896551724136,-0.05103448275862068
0225045e245f4b7289cc55c0b5870ae2,-0.13958620689655174,-0.13958620689655174,-0.2791724137931035,-0.06979310344827587,-0.19940886699507393,-0.13958620689655174,-0.2791724137931035,-0.13958620689655174
022f5553a0704b53ba26f2d23cb1234d,-1.2347586206896553,-1.2347586206896553,-2.4695172413793105,-0.6173793103448276,-1.7639408866995077,-1.2347586206896553,-2.4695172413793105,-1.2347586206896553
