id,Avg Daily spending,Highest daily spending,Lowest daily spending,count days no spending,count days spending 0_to_5,count days spending 5_to_10,count days spending 10_to_15,count days spending 15_to_20,count days spending 20_plus,std_daily_spending
00a794f62b9a48beb58f8f6c02c2f1a6,5.546666666666668,26.39,5.96,19.0,0.0,3.0,3.0,3.0,3.0,8.489327715282952
00ae03011f9f49b8a4b3e6d416678b0b,7.268333333333333,39.48,13.24,22.0,0.0,0.0,0.0,2.0,5.0,13.240567777005305
00aee28bbb3848dd8a31f0c91dc267dd,0.6843333333333332,8.82,1.88,25.0,3.0,2.0,2.0,0.0,0.0,1.9002861550999024
00b18b535d6d4f779dea4dc9ac451478,4.441666666666666,34.3,23.97,25.0,0.0,0.0,0.0,0.0,5.0,10.22989368041739
00b3400e4ff64ee68ce9ada1d0c222f0,5.464,23.88,10.96,21.0,0.0,0.0,0.0,4.0,4.0,8.786496143671755
00b3c376db2a4115af3aef34a02f61d6,7.321000000000001,33.85,19.44,22.0,0.0,0.0,0.0,1.0,7.0,12.524138169812392
00b901d68f8f4fd68075184cd0f772d2,1.785,21.46,11.9,27.0,0.0,0.0,0.0,0.0,2.0,5.614608255441244
00bbce6533f44ddeaf4dd32bcab55441,2.573666666666667,18.51,5.39,23.0,0.0,3.0,3.0,1.0,0.0,5.148550169763786
00bc42a62f884b41a13cc595856cf7c3,5.021333333333333,23.99,13.63,22.0,0.0,0.0,0.0,3.0,3.0,8.723983483254193
00bc983061d3471e8c8e74d31b7c8b6f,2.1166666666666667,27.99,14.11,27.0,0.0,0.0,0.0,0.0,2.0,6.710989100918257
00c20a9202d5475190b31a24de6fb06d,5.4670000000000005,35.87999999999999,14.41,23.0,0.0,0.0,0.0,1.0,5.0,10.571756174859956
00c2f812f4604c8893152a5c6572030e,4.136333333333334,39.06,12.97,25.0,0.0,0.0,0.0,0.0,3.0,10.326785888242727
00c32a104f0c4065b5b552895fb22e34,0.23266666666666666,5.93,1.05,28.0,1.0,1.0,1.0,0.0,0.0,1.0929773740704265
00c5a385c71a4d3db5e9b4e31e430943,0.08633333333333333,1.56,1.03,28.0,2.0,0.0,0.0,0.0,0.0,0.335841540357778
00c6035df45840038a72766c6d27a0db,8.051666666666666,36.65,13.8,20.0,0.0,0.0,0.0,1.0,7.0,12.281103534413695
00c91f31f5f74e769fa7a359b63e1a9f,4.491333333333333,25.17,4.2,18.0,1.0,6.0,6.0,2.0,1.0,6.902747945231835
00ceaf16a40341e6996d543d04daa2c2,0.8993333333333333,6.86,0.1,22.0,6.0,2.0,2.0,0.0,0.0,1.926422328697876
00cf1bbec83f4a658f8994e556db4633,2.142333333333333,33.28,13.8,27.0,0.0,0.0,0.0,1.0,1.0,7.085212226803838
00cf471ed1aa42a8bdde5561d67da2b1,0.8726666666666667,8.41,1.32,23.0,5.0,2.0,2.0,0.0,0.0,2.0207354982834813
00d6dc87be4146ceb47fcd4baaaf6477,11.154666666666666,59.31999999999999,19.38,20.0,0.0,0.0,0.0,1.0,9.0,18.130123481964056
00d791e20c564add8056498e40eb56cc,1.9873333333333327,15.72,0.23,17.0,9.0,3.0,3.0,1.0,0.0,3.614520460713916
00d7c95f793a4212af44e632fdc1e431,5.414,39.72,18.58,24.0,0.0,0.0,0.0,1.0,5.0,11.453375831213892
00d91c5919514448bc4f718e4e3f26ab,1.4866666666666666,25.38,19.22,28.0,0.0,0.0,0.0,1.0,1.0,5.7152170341227135
00e20b4ca129458aaab0f4727ef3513a,6.385,125.32,0.13,13.0,11.0,4.0,4.0,0.0,1.0,22.6272855961177
00e52682848542c3a6f59b7824e9a5c5,0.769,15.75,7.32,28.0,0.0,1.0,1.0,1.0,0.0,3.1288648927752347
00e8d701c583461e81cc10053681a12b,1.0326666666666666,9.8,2.07,23.0,5.0,2.0,2.0,0.0,0.0,2.3586625861708788
00e9f403afa641889cd034ee7c7ca6e9,20.486333333333327,439.37,2.23,18.0,1.0,3.0,3.0,1.0,5.0,79.69150240180862
00ed7e22b32749cfafbfd88592d401d4,7.898666666666666,51.11,14.64,20.0,0.0,0.0,0.0,2.0,6.0,12.769115956042164
00ee2ca6421c4af0aeca60a1b3e00f6c,0.13433333333333333,4.03,4.03,29.0,1.0,0.0,0.0,0.0,0.0,0.7357739689152732
00ee69db83964d6da32f8109b32a1ce7,0.5263333333333333,5.88,2.06,26.0,2.0,2.0,2.0,0.0,0.0,1.500837658829535
00fac72fd6ad448e8019b175267023df,6.207666666666667,26.69,11.42,20.0,0.0,0.0,0.0,5.0,3.0,9.315059251050137
00fbb9b5edb94f02afbaf1eb49bb4d7d,2.67,33.07,15.07,27.0,0.0,0.0,0.0,1.0,2.0,8.566785096904892
00fdd4416dec40b49180814c0a7c8d76,2.555,31.16,20.35,27.0,0.0,0.0,0.0,0.0,3.0,7.924747249314469
0103de989e084e0fab400e80678d7591,4.832333333333334,35.56,4.82,21.0,2.0,1.0,1.0,2.0,3.0,9.479077753530207
01162252405b4524a8fa1bf8e6d5f04b,4.328666666666667,18.96,4.33,18.0,2.0,5.0,5.0,4.0,0.0,6.205440179076095
01176ee7289b48e39ee6261d5c071a07,0.6733333333333335,10.31,0.42,25.0,3.0,1.0,1.0,0.0,0.0,2.1328648910979244
0118fbb66dd2443a9dd407d2c99a7672,2.134666666666667,27.57,17.53,27.0,0.0,0.0,0.0,2.0,1.0,6.6680539131373076
0121fe001b7a404fa9cbe486f8944baf,6.389333333333334,48.09,23.18,24.0,0.0,0.0,0.0,0.0,6.0,13.490851544743162
0123564dbaf144a88a418c33b6350c17,5.891333333333334,32.85,21.74,24.0,0.0,0.0,0.0,0.0,6.0,12.103345429042035
013094309e1b49e095c098df412d125d,2.306,21.130000000000006,0.41,17.0,8.0,3.0,3.0,0.0,1.0,4.64742984217417
01380da907f8495496679c795867790b,5.166333333333333,47.32,8.58,23.0,0.0,1.0,1.0,2.0,3.0,11.075574082835065
013f2c82889f4641a9b847a48861cce0,6.218,37.45,12.77,22.0,0.0,0.0,0.0,0.0,6.0,11.297694119323339
0141d3870a424c03a20390040efad826,0.21066666666666667,3.7,0.44,26.0,4.0,0.0,0.0,0.0,0.0,0.7247493423214694
01443a2afce54939a323c978f467c540,13.931,43.27,15.97,15.0,0.0,0.0,0.0,4.0,11.0,15.349768132585519
014899c751254a62a96ce676eb11ddc2,9.570333333333334,63.89,19.47,21.0,0.0,0.0,0.0,1.0,8.0,16.568320723875285
0157e63b39c5456393026c6c03f3d84a,6.655,36.01000000000001,10.23,21.0,0.0,0.0,0.0,3.0,5.0,11.059718070235943
015c3d28c67e46aa95e9ec97c27220e8,7.846999999999999,54.86,13.31,21.0,0.0,0.0,0.0,1.0,7.0,13.643700617930756
015ef929e016415098eeae8ce59da721,0.6093333333333334,7.72,5.1,27.0,0.0,3.0,3.0,0.0,0.0,1.8962884498560524
015fb0b3fbaa4aceb910fbdf272f7547,0.4763333333333333,4.33,0.53,24.0,6.0,0.0,0.0,0.0,0.0,1.1604264475742894
016086228d58476599d0b47881c25509,2.773333333333333,31.16,9.65,26.0,0.0,1.0,1.0,0.0,2.0,8.009873361319004
01613170f679422a8acfa96f0f19fdf2,0.3443333333333334,4.45,1.06,25.0,5.0,0.0,0.0,0.0,0.0,0.9383172146999644
01633b71b3a2457aa7d35d8bcc3afb5a,5.383666666666668,49.56,11.01,23.0,0.0,0.0,0.0,1.0,4.0,11.549473635814225
016871ea865d4338975026ae08d221d0,1.526333333333333,19.04,12.22,27.0,0.0,0.0,0.0,1.0,0.0,4.745524558289984
016b37032984457fb33ba2767fcc8c9f,1.8393333333333333,13.36,0.11,17.0,10.0,2.0,2.0,0.0,0.0,2.9954032983123033
016edb1d1d67477391c5337545a5d98a,4.368333333333333,27.09,11.72,23.0,0.0,0.0,0.0,2.0,2.0,8.478237082258817
017160c1cdb845d48abec3c330b4427e,6.603,44.38,18.81,23.0,0.0,0.0,0.0,1.0,6.0,12.963142485657105
01772eae932447f9a853461a60820dc6,1.9426666666666668,10.81,2.8200000000000003,22.0,1.0,6.0,6.0,0.0,0.0,3.523020778011229
01784d3e205548a594ba3fcdbdaaf17d,5.061000000000001,24.67,4.83,18.0,1.0,3.0,3.0,2.0,1.0,7.243972214764208
017a93d1204f457bbe85f5e7de062b56,3.6839999999999997,18.64,1.76,18.0,3.0,4.0,4.0,2.0,0.0,5.663843948756187
017febbe52e64ac19cf28cf0d44386e4,33.446999999999996,713.2,22.55,21.0,0.0,0.0,0.0,0.0,9.0,129.555855459308
01873cc8de734961949af7c04b2e9872,1.6849999999999998,8.89,1.04,15.0,11.0,4.0,4.0,0.0,0.0,2.4013440920192717
01887dcd32b64feb807e2436548b6c87,2.144333333333334,25.04,19.19,27.0,0.0,0.0,0.0,1.0,2.0,6.594989573249102
018a49ffb8cf4812903e7c1f56fbb0b0,3.288333333333333,18.23,2.98,19.0,4.0,2.0,2.0,1.0,0.0,5.40457984799312
018b8f83176d471db63d9733c741fc8a,1.2346666666666666,18.57,18.47,28.0,0.0,0.0,0.0,2.0,0.0,4.698692946160544
01925607d99c460996c281f17cdbb9e2,1.8206666666666669,29.14,25.48,28.0,0.0,0.0,0.0,0.0,2.0,6.945415721195519
01956670cf414b309675aa73368b94a9,8.288333333333334,51.65000000000001,19.92,22.0,0.0,0.0,0.0,1.0,7.0,15.122132235016773
0196d2062b8d4d019b8d96292266e8a4,2.0373333333333337,27.56,6.65,26.0,0.0,2.0,2.0,1.0,1.0,6.075926456010686
0199681637524988a14245632b8376af,7.432,44.28,12.73,21.0,0.0,0.0,0.0,1.0,6.0,12.53652330399956
019be0c6f8fd4000b1967c7308b4bdf4,4.706666666666667,25.200000000000006,1.86,13.0,6.0,7.0,7.0,0.0,1.0,5.922643476280372
019cc78d8fed432ca6df71c132c72a99,0.5493333333333333,4.94,0.71,24.0,6.0,0.0,0.0,0.0,0.0,1.279463608875525
019ed95d987446e3947da0246cdab831,17.169666666666668,342.08,14.21,22.0,0.0,0.0,0.0,1.0,6.0,62.36561367332622
01a202a9021e40aeaa5451a5d134c16c,5.201666666666666,37.66,18.05,24.0,0.0,0.0,0.0,1.0,5.0,10.977547330906795
01a5e8b57bc04e0292525f3e2817fa17,1.903333333333333,25.74,13.6,27.0,0.0,0.0,0.0,1.0,1.0,6.0293674016738965
01ab25c31f034f85bc4ac9d286fb7a76,21.47633333333333,573.13,15.56,25.0,0.0,0.0,0.0,4.0,1.0,104.37267205690792
01ac633821f0498893320b41b5b22dfc,8.382000000000001,39.90000000000001,13.34,19.0,0.0,0.0,0.0,2.0,7.0,12.124087281679936
01b6d7e8f0884deb936a8a7f15dba895,5.4300000000000015,42.90000000000001,5.23,20.0,0.0,2.0,2.0,2.0,2.0,9.839945332060084
01d26f638c274aa0b965d24cefe3183f,1.3246666666666664,15.84,2.16,24.0,3.0,2.0,2.0,1.0,0.0,3.3919048999897847
01de69b5edab4b89859ea8a7214ba35a,25.529333333333334,637.32,19.73,23.0,0.0,0.0,0.0,1.0,6.0,115.87550947500492
01e09d713abe4a36a70a33fe4b40534e,2.8753333333333333,27.79,14.0,26.0,0.0,0.0,0.0,1.0,2.0,7.708361663818705
01e57718fc6b49b2875a9c02b32905b1,3.373,28.07,1.66,17.0,5.0,3.0,3.0,0.0,1.0,5.986483136602622
01e8739670a042b3877f8e843bdf55a7,6.038666666666668,53.73,12.41,23.0,0.0,0.0,0.0,2.0,4.0,12.667785298457506
01e97a4633bf4963838a4aa9ed1dce3e,0.5986666666666667,5.96,0.47,22.0,7.0,1.0,1.0,0.0,0.0,1.3160723524113749
01ef4c6618b64334a15914ff9963eaac,4.519333333333333,51.56999999999999,35.83,27.0,0.0,0.0,0.0,0.0,3.0,13.960331715585964
01f33ff554d0443a9841adfd66d253f6,1.7973333333333334,20.94,16.17,27.0,0.0,0.0,0.0,2.0,1.0,5.526164681942987
01f46a5191424005af436cdf48a5da7c,5.552999999999999,54.35,13.63,23.0,0.0,0.0,0.0,3.0,3.0,11.992753889831517
01f663b988964a4caca8b19abecb551d,3.2546666666666666,33.33,14.08,26.0,0.0,0.0,0.0,0.0,3.0,8.90718064970262
01fe5ec668f241608eb2f7ec374cb1b7,5.396333333333334,21.78,7.11,21.0,0.0,1.0,1.0,4.0,4.0,8.716563496894993
01ff6c5d8d014dbd8c120e2b43a065ea,4.647,48.92,6.77,23.0,0.0,1.0,1.0,3.0,2.0,10.560127725847208
0200f61c69da4c2ea078842cdaf234e6,6.500333333333333,54.11,15.67,23.0,0.0,0.0,0.0,2.0,5.0,13.385026240962864
0206e1388c34454caba2b7fce3123943,2.398333333333333,31.32,19.77,27.0,0.0,0.0,0.0,1.0,2.0,7.507180049715777
020be6e9805649858595dfbaab15ccd7,1.4896666666666667,8.73,0.86,19.0,8.0,3.0,3.0,0.0,0.0,2.501243116219769
020be8b0fafa446ebcce6449b20bc92c,1.1626666666666667,5.95,0.98,20.0,8.0,2.0,2.0,0.0,0.0,1.8541452781925365
020cd0f8047142e18a754303f9337d53,7.763333333333334,40.27,14.19,19.0,0.0,0.0,0.0,6.0,3.0,11.759922980434315
020d72e77c704c42bb0a858c1aaa3bcd,8.404666666666667,40.13,9.88,17.0,0.0,1.0,1.0,3.0,4.0,11.416643849293413
0215efe5136d4a038cb81eae92d59368,25.57633333333333,581.98,11.96,18.0,0.0,0.0,0.0,2.0,4.0,105.43390050523183
021616b8deea46438e3badc7fca5894d,7.283666666666666,43.39,9.12,20.0,0.0,1.0,1.0,3.0,4.0,11.93799309747674
0217c4393fd54e74a523b63c0fcc3da5,7.6736666666666675,44.74,12.57,20.0,0.0,0.0,0.0,1.0,8.0,11.9883364246206
0218964095c94da0bfac44cf40c9343f,7.456666666666668,70.69,14.88,24.0,0.0,0.0,0.0,1.0,4.0,17.966609515188566
021adce38ab34ede96422ae107643fd5,8.241999999999999,58.40000000000001,10.95,20.0,0.0,0.0,0.0,3.0,4.0,14.227903957873863
021c1940868647efbcb40ccdb942813b,2.8760000000000003,23.91,13.55,25.0,0.0,0.0,0.0,2.0,1.0,6.730579521085473
0222d267445f4f078bc325224e471766,0.7723333333333333,4.65,1.45,22.0,8.0,0.0,0.0,0.0,0.0,1.4181573360826567
0225045e245f4b7289cc55c0b5870ae2,1.969666666666667,19.47,10.21,26.0,0.0,0.0,0.0,2.0,0.0,5.349539125062523
022f5553a0704b53ba26f2d23cb1234d,12.397,37.96,8.17,13.0,0.0,1.0,1.0,4.0,9.0,12.637780836949132
0231c913a51e420783be6bdeb75aa842,1.1336666666666666,11.06,0.43,22.0,6.0,1.0,1.0,0.0,0.0,2.501004602752364
023411b8a45a4715979dae6cec425a8b,0.7190000000000001,3.79,0.44,20.0,10.0,0.0,0.0,0.0,0.0,1.2181029626374804
023a42cf62f742b795a975d56955e220,1.6696666666666669,9.0,0.22,16.0,10.0,4.0,4.0,0.0,0.0,2.6435353592116555
023fd15e56184ec19e23ed5a31c87543,0.9333333333333332,7.7,0.21,23.0,5.0,2.0,2.0,0.0,0.0,2.1020750558031662
024218e67fa549a4a0a99b32b7b6fbf9,6.446000000000001,33.71,14.35,21.0,0.0,0.0,0.0,3.0,5.0,10.400286335580814
0246e7cc7a3d4a98a940cb13776b5b55,1.5816666666666666,6.84,1.04,18.0,8.0,4.0,4.0,0.0,0.0,2.2802526831144343
0246f8fdf0b64014a98822b70231c58d,2.979,27.6,18.67,26.0,0.0,0.0,0.0,1.0,3.0,7.823533177491506
0247953d899b4a99acab74fa0a807c0f,0.7550000000000001,4.11,0.8200000000000001,20.0,10.0,0.0,0.0,0.0,0.0,1.299588131041842
0251876076024444864473545adce065,0.93,5.89,0.53,19.0,10.0,1.0,1.0,0.0,0.0,1.4934108149029073
0252aa6f0dee4585ba886945c60f48f5,0.3453333333333333,10.36,10.36,29.0,0.0,0.0,0.0,0.0,0.0,1.891468565251174
02557fafcf334c30a22c312c5647f71a,0.5726666666666667,9.86,0.52,25.0,4.0,1.0,1.0,0.0,0.0,1.9194628079919567
026876bc8c6a4e0c8e330342c92cc844,0.8793333333333333,26.38,26.38,29.0,0.0,0.0,0.0,0.0,1.0,4.8163070223287585
027596e6ed19471392923eb833b25fd3,0.4953333333333334,5.99,0.92,25.0,4.0,1.0,1.0,0.0,0.0,1.3730302087073645
02765747959045a0a7c452888b2f31eb,1.643,15.15,4.33,25.0,1.0,2.0,2.0,1.0,0.0,4.0516664515335865
0276c9a3092d4f79a29d61a1462f9b4d,6.816333333333333,36.83,10.04,19.0,0.0,0.0,0.0,6.0,2.0,10.102434490937231
027c18923c0146e58ccd615f6a62d82f,0.8183333333333332,6.870000000000001,0.85,20.0,9.0,1.0,1.0,0.0,0.0,1.5099762120376397
02865fee714e466e99f9bb7a7203887b,0.6316666666666666,9.37,0.05,25.0,3.0,2.0,2.0,0.0,0.0,2.0030581504347267
028a12f0ee584455850300886174f3d7,2.4133333333333336,30.72,15.7,27.0,0.0,0.0,0.0,1.0,2.0,7.634864374891574
028c88a958e54c36a31c4800fd6e887b,12.400666666666664,62.36,19.28,19.0,0.0,0.0,0.0,2.0,9.0,18.423065740108726
029e063479234fb1b6c8727c3d45de62,2.3256666666666668,37.34,12.25,27.0,0.0,0.0,0.0,0.0,2.0,7.854953931396911
02a3aa431c1047be8eafec3dcd6b5fd0,3.8256666666666654,25.8,13.35,24.0,0.0,0.0,0.0,3.0,2.0,8.084170434200121
02a458e1233342b79caff81edbcc30a9,1.7896666666666663,32.18,21.51,28.0,0.0,0.0,0.0,0.0,2.0,6.953404764292955
02abd909ebc94aca8766f3f0ee39db80,4.2139999999999995,34.67,8.72,23.0,0.0,1.0,1.0,2.0,2.0,8.677733932709423
02b5aa5725f94bcb94ca58208015b7bc,1.3303333333333331,7.550000000000002,1.28,20.0,7.0,3.0,3.0,0.0,0.0,2.2858975198517464
02b6895b3cab4f79a116bddc1c70b5c3,1.5936666666666668,11.88,0.13,16.0,11.0,2.0,2.0,0.0,0.0,2.9691848217561545
02b7a80a321c4b078af92d494cc0f012,13.338666666666665,307.95,6.73,20.0,0.0,6.0,6.0,1.0,1.0,55.87050463183674
02ba8c272f284139abef53e0290bfb67,3.0603333333333333,26.39,17.44,26.0,0.0,0.0,0.0,1.0,3.0,8.034554461966069
02c083884c7d45b39cc68e1314fec56c,0.9963333333333334,9.8,1.22,23.0,5.0,2.0,2.0,0.0,0.0,2.2961218929156253
02c6daf74a49491ca397f105ef944784,2.631333333333333,32.08,22.34,27.0,0.0,0.0,0.0,0.0,3.0,8.140395115943582
02c89861ce2c4010bf4ed63f6f6d5df3,8.723666666666666,53.35,9.78,20.0,0.0,1.0,1.0,0.0,7.0,15.045575012981868
02c8c9806a8c44f792a218fb2e8756b3,0.731,6.45,3.68,26.0,1.0,3.0,3.0,0.0,0.0,1.9379519050293528
02db8af535e54416a01aff51836d166f,0.02033333333333333,0.61,0.61,29.0,1.0,0.0,0.0,0.0,0.0,0.1113702533593838
02dd040b77914163b1fd02efc3976d55,6.060666666666666,38.74,7.09,19.0,0.0,2.0,2.0,3.0,2.0,9.568179278872426
02e2211319524b9e8bd09794d00d8513,2.199,8.9,1.73,16.0,8.0,6.0,6.0,0.0,0.0,2.8609527590743573
02e4c9dff62e4857a429a4be3ba73ed0,1.628666666666667,14.81,0.47,20.0,6.0,2.0,2.0,0.0,0.0,3.784898972216439
02e5396559f94469b6d03e40d85830c7,6.875,64.46,14.15,24.0,0.0,0.0,0.0,0.0,5.0,16.24147983532841
02e6dbe7c694441a88f9160b6b0e1a35,4.9623333333333335,38.41,9.26,22.0,0.0,2.0,2.0,1.0,2.0,10.065437854132444
02e6dd10b22c43fcb5a2dfc0038dac22,1.416,7.74,0.2,20.0,6.0,4.0,4.0,0.0,0.0,2.5260403797247584
02eba2268a3640bb8e85880e12617c5f,6.2989999999999995,28.76,9.89,19.0,0.0,1.0,1.0,3.0,3.0,9.018796597604664
02efe2a67be247a686f79ba1cbce42f1,8.736333333333333,66.69,15.41,21.0,0.0,0.0,0.0,3.0,6.0,16.13111546335076
02efe413dd194069ab58abde38ab5e02,6.0763333333333325,49.84,17.94,24.0,0.0,0.0,0.0,1.0,5.0,13.15936207533956
02f638a6c98241c98b24a06ca489aac0,0.588,6.61,0.18,25.0,3.0,2.0,2.0,0.0,0.0,1.6928274653922082
03019e49a5164723ae527bbd6949e0c1,5.482333333333332,52.56,12.45,23.0,0.0,0.0,0.0,2.0,3.0,11.956534985127368
0305b52a24744a9bb660bffc6b39e884,4.243666666666667,44.47,16.85,25.0,0.0,0.0,0.0,2.0,3.0,10.474410026454894
030c30c1955f4a17be09b692caf5ec5f,2.2026666666666666,13.49,0.6000000000000001,17.0,6.0,6.0,6.0,0.0,0.0,3.546800338851648
03118ab70a404fada1a433cd6abaa491,10.607,70.74000000000002,12.82,19.0,0.0,0.0,0.0,2.0,7.0,17.394205366869382
03257d4fcb6641aebaa46d5605d205ca,6.921,43.43,4.63,21.0,1.0,0.0,0.0,2.0,4.0,12.650286721570033
0335d274249f4eb6b3c51527f02a3216,8.133999999999999,52.39,14.36,19.0,0.0,0.0,0.0,6.0,4.0,12.4744974606816
03374e3f14564b36a7138154ed8c194a,0.8736666666666667,10.34,0.74,23.0,6.0,0.0,0.0,0.0,0.0,2.210797146503611
033bf5269a494dd787e5e9f4a45b843c,1.7913333333333334,28.21,25.53,28.0,0.0,0.0,0.0,0.0,2.0,6.8262140430050655
033d0a511a5c452ea2be37a23f8c6dcb,3.741333333333333,55.4,14.79,26.0,0.0,0.0,0.0,0.0,3.0,11.37462715821955
033f0ee2250e475b87f70115e7895957,3.014333333333333,39.21,16.7,27.0,0.0,0.0,0.0,1.0,2.0,9.711987503305792
033fed8bb1504885b866429db25543a0,2.999333333333333,37.9,21.46,27.0,0.0,0.0,0.0,0.0,3.0,9.404045326653158
0340f0361285411ab60a24823b020112,0.6883333333333332,5.14,0.99,24.0,5.0,1.0,1.0,0.0,0.0,1.5195373237143333
0342c7c449a84440b3f7a80ad095761a,8.174,39.04,6.02,19.0,0.0,1.0,1.0,2.0,6.0,12.620970671452145
0345b2da6507473ca4400ed84dc6725a,1.315,9.71,0.05,19.0,8.0,3.0,3.0,0.0,0.0,2.7086830366625496
034946bd82b34a219b556a47f1200828,0.7376666666666666,11.53,10.6,28.0,0.0,0.0,0.0,0.0,0.0,2.8099351855739374
034b962ed61d4da1bb0baaec84cc2e85,4.651,42.17,6.66,24.0,0.0,1.0,1.0,1.0,3.0,11.140348954480116
034ce97360c6485ab990d903343f9f08,0.7523333333333333,8.44,1.17,25.0,3.0,2.0,2.0,0.0,0.0,2.083770924158367
034dcdec0a0547a19d77dcf2bc8ecc48,0.379,11.37,11.37,29.0,0.0,0.0,0.0,0.0,0.0,2.07586849294458
0355c6a5fdbc429ea5b05e8a9ecd2eae,3.636333333333333,39.0,15.98,25.0,0.0,0.0,0.0,4.0,1.0,9.017228522660668
03566626393f43a88c55de21c61761d0,0.18166666666666667,3.19,2.26,28.0,2.0,0.0,0.0,0.0,0.0,0.7020565029492523
03568fe0e51b41a9bd752ec8be307ba5,2.394,21.34,13.07,26.0,0.0,0.0,0.0,1.0,2.0,6.338523487374644
03575a43a3da4691998de01fff617f99,6.709666666666666,35.95,17.28,22.0,0.0,0.0,0.0,1.0,7.0,11.66309667382503
035d5aa3c23a4059ae663b4c07aa26ce,8.731666666666666,58.22,16.6,20.0,0.0,0.0,0.0,4.0,6.0,14.632428578057507
03637e48ffda4bf9b73b079d03c0bbe3,3.2996666666666665,19.89,7.63,22.0,0.0,3.0,3.0,3.0,0.0,6.0155255930732725
03676dc08a0a4899b0af5030bb6da6f5,3.2543333333333333,33.93,13.95,25.0,0.0,0.0,0.0,3.0,1.0,8.001122198590746
036c34e6a32a463db11ebb398a8719b6,0.6343333333333334,6.18,0.63,23.0,6.0,1.0,1.0,0.0,0.0,1.5169290287158856
036e4bedca2045afad50fda2d3b505ab,0.8283333333333334,24.85,24.85,29.0,0.0,0.0,0.0,0.0,1.0,4.5369685180011246
036f1e5cca91478685c8cef24cc8b076,0.4936666666666667,6.25,1.29,25.0,4.0,1.0,1.0,0.0,0.0,1.3434887249333314
03716dbf46394867ba126ebe1ebc202e,0.11566666666666668,2.23,0.56,27.0,3.0,0.0,0.0,0.0,0.0,0.4294156681956935
0375600415e24e0a9fd83ec191d5955d,1.379,19.79,0.22,21.0,7.0,1.0,1.0,1.0,0.0,3.974189442406832
037c3e0c1cd6477dbe15812a05619fc5,4.530333333333334,34.67,8.72,24.0,0.0,1.0,1.0,0.0,5.0,9.862722392347145
0383a12d3a2d4fbb86ec83bd0c25eead,3.062333333333333,57.61,0.41,20.0,6.0,3.0,3.0,0.0,1.0,10.563268069061325
03887756866f4ea9b74b7e1b83ffac44,8.392333333333333,40.79,9.34,17.0,0.0,1.0,1.0,3.0,5.0,11.475418611050776
038d32f25cff4833ab44c5123e42583a,1.2819999999999998,12.47,1.09,22.0,5.0,2.0,2.0,0.0,0.0,2.9177830507141005
0390715ee2a4443eac8582a5941d61a9,1.7273333333333332,25.01,11.02,27.0,0.0,0.0,0.0,1.0,1.0,5.591724756023532
03922ce960124f4a8c4acd2a332ef296,0.628,7.89,4.72,27.0,1.0,2.0,2.0,0.0,0.0,1.9609276481755544
